SR NO,NAME,PROPERTY TYPE,LOCATION,CITY,CONTACT NO 1,CONTACT NO 2,CONTACT NO 3,EMAIL 1,EMAIL 2,EMAIL 3,RATING OUT OF 5,REVIEW COUNT,PRICE PER DAY,LOCATION TYPE,WEBSITE,INSTAGRAM,FACEBOOK,LINKEDIN,YOUTUBE,TWITTER
71,Hilton Garden Inn Bengaluru Embassy Manyata Business Park,Hotel,"Block A, Hotel Building, 2, Outer Ring Rd, MS Ramaiah North City, Manayata Tech Park, Nagavara, Bengaluru, Karnataka 560045, India",banglore,080 6911 2345,,,,,,4.6,5765,"₹13,600",Hotel,https://www.hilton.com/en/hotels/blremgi-hilton-garden-inn-bengaluru-embassy-manyata-business-park/?SEO_id=GMB-APAC-GI-BLREMGI,,,,,
72,Siri Krishna Gents Pg,Other,"No.107, ITPL Back Gate, 3, Pattandur Agrahara Village Main Rd, near Guru sree wines shop, KIADB Export Promotion Industrial Area, Whitefield, Bengaluru, Karnataka 560066, India",banglore,093536 52205,,,,,,4.8,494,"₹13,600",Establishment,,,,,,
73,"Royal Orchid Resort & Convention Centre, Yelahanka Bangalore",Resort,"Jakkur Flying Club, Near, Bellary Rd, Allalasandra, Yelahanka, Bengaluru, Karnataka 560065, India",banglore,,,,,,,4.1,20447,"₹13,501",Hotel,https://regentarewards.com/hotel/royal-orchid-resort-and-convention-centre-bengaluru,,,,,
74,Hyatt Centric Hebbal Bengaluru,Hotel,"43/4, Bellary Rd, Sanjeevini Nagar, Bengaluru, Karnataka 560092, India",banglore,080 6986 1234,,,,,,4.5,1951,"₹13,500",Hotel,https://www.hyatt.com/hyatt-centric/en-US/blrch-hyatt-centric-hebbal-bengaluru?src=corp_lclb_google_seo_blrch&utm_source=google&utm_medium=organic&utm_campaign=lmr,,,,,
75,White House 3 Bhk Luxe Private Garden Villa,Villa,,banglore,,,,,,,,,"₹13,400",,,,,,,
76,Hasiru Farm House & Party Hall,Villa,"XC9H+36J, Yerappanahalli Main Rd, Yelachaguppe, Bengaluru, Karnataka 562130, India",banglore,+91 9538835688,+91 9632691669,,host.tavare@gmail.com,,,4.5,42,"₹12,000",Hotel,http://www.hasirufarmhouse.com/,,,,,
77,Citadel Sarovar Portico Bengaluru,Luxury Hotel,"41, Seshadri Rd, Racecourse, Gandhi Nagar, Bengaluru, Karnataka 560009, India",banglore,070220 05275,,,cspb@sarovarhotels.com,reservation@sarovarhotels.com,,3.9,4298,"₹13,050",Hotel,https://www.sarovarhotels.com/citadel-sarovar-portico-bangalore/,,https://www.facebook.com/Citadelbangalore/,,,
78,4Bhk Sai Grand Villas And Hotel Near Bangalore Airport,Villa,"Villa nos:7,8,9,10,11, No. 10/5, BK Halli Rd, near Kempegowda International Airport Yelahanka, Jala Hobli, Taluk, Mutthugadahalli Village, Bengaluru, Karnataka 562149, India",banglore,,,,,,,4.6,156,"₹11,441",Hotel,,,,,,
79,Four Points By Sheraton Bengaluru Whitefield,Hotel,"43/3, Whitefield Main Rd, Inner Valley, Whitefield, Bengaluru, Karnataka 560066, India",banglore,080 4030 1212,,,,,,4.2,4156,"₹13,000",Hotel,https://www.marriott.com/en-us/hotels/blrfp-four-points-bengaluru-whitefield/overview/?scid=f2ae0541-1279-4f24-b197-a979c79310b0,,,,,
80,Angsana Oasis Spa & Resort,Resort,"Main, Doddaballapura Main Rd, Northwest County, Adde Vishwanathapura, Rajanukunte, Adde Viswanathapura, Karnataka 560119, India",banglore,,,,,,,4.4,8286,"₹12,864",Hotel,https://www.angsana.com/india/bangalore,,,,,
81,The Club Cabana Resort,Villa,"Before International Airport, Sadahalli, Bengaluru, Karnataka 562110, India",banglore,099020 27601,+91 9902027601,,reservations@clubcabana.net.in,navinaya@yahoo.co.in,gm@clubcabana.net.in,4.1,28164,"₹12,750",Hotel,https://www.clubcabana.net.in/,https://www.instagram.com/clubcabanaclub/,https://www.facebook.com/clubcabanaclub/,https://in.linkedin.com/company/club-cabana-resort,https://www.youtube.com/channel/UCinqlTaFH-qt4nkYcYevY4A,https://x.com/clubcabanaclub
82,Cvs Happy Homes,Other,"VMXF+PGH, Owners Court West Layout Rd, near Vrinda Elite, Kasavanahalli, Owners Court Layout, Eastwood Twp, Bengaluru, Karnataka 560035, India",banglore,,,,,,,5,5,"₹12,500",Establishment,,,,,,
83,"Bangalore-Serenity Heaven-Jeraisyl-Family-3Ac Rooms, Wifi-Barbecue-Family Party Villa",Villa,"7th Cross Rd, Koramangala 1A Block, SBI Colony, Koramangala, Bengaluru, Karnataka 560034, India",banglore,077079 77029,,,,,,5,128,"₹12,420",Hotel,https://air.tl/nTBt6f2H,,,,,
84,Gokulam Grand Hotel & Spa Bangalore,Resort,"115, Mangalore - Villupuram Rd, HMR Layout, Gokula Extension, Jalahalli, Bengaluru, Karnataka 560054, India",banglore,080 4300 1000,,,reservation@gokulamgrandblr.com,,,4.3,9197,"₹10,912",Hotel,http://www.gokulamgrandblr.com/,https://www.instagram.com/gokulamgrandbangalore/?_ga=2.219849872.84477701.1690778532-456873394.1690620743,https://www.facebook.com/GokulamGrandBangalore/?_ga=2.219849872.84477701.1690778532-456873394.1690620743,,,https://twitter.com/GokulamGrandBlr?_ga=2.156083634.84477701.1690778532-456873394.1690620743
85,"Luxury Leela Residence Studio Apartment, Near Bangalore Airport,Manyata Tech Park",Apartment,,banglore,,,,,,,,,"₹10,560",,,,,,,
86,The Perfect Hideout,Hotel,"Hunasamaranahalli, Karnataka 562157, India",banglore,,,,,,,,,"₹10,692",Hotel,https://www.booking.com/hotel/in/the-perfect-hideout.en-gb.html?aid=2068758&utm_source=seogooglelocal&utm_medium=description&utm_term=hotel-10788672&utm_campaign=en-gb&label=seogooglelocal-link-imagesaow-hotel-10788672_grp-0_gendate-20260708,,,,,
87,Heiwa By Hodo Stays,Hotel,"97/B, 17th A Main Rd, Sector 3, HSR Layout, Bengaluru, Karnataka 560102, India",banglore,080 4639 5093,,,,,,4.7,262,"₹12,066",Hotel,https://www.hodostays.com/?utm_source=google&utm_medium=organic&utm_campaign=gbp-listing,,,,,
88,Spark By Hilton Bengaluru Marathahalli Outer Ring Road,Hotel,"Off, Panathur Main Rd, Kadubeesanahalli, Marathahalli, Bengaluru, Karnataka 560103, India",banglore,080 4131 1247,,,,,,4.8,19,"₹12,001",Hotel,https://www.hilton.com/en/hotels/blrmape-spark-bengaluru-marathahalli-outer-ring-road/?SEO_id=GMB-APAC-PE-BLRMAPE,,,,,
89,Hilton Garden Inn Bengaluru Whitefield,Hotel,"Plot No 13, Sadaramangala Rd, Thigalarapalya, Krishnarajapuram, Bengaluru, Karnataka 560048, India",banglore,080 6501 2929,,,,,,4.6,175,"₹12,000",Hotel,https://www.hilton.com/en/hotels/blrwfgi-hilton-garden-inn-bengaluru-whitefield/?SEO_id=GMB-APAC-GI-BLRWFGI,,,,,
90,"La Marvella, Bengaluru",Boutique Hotel,"La Marvella, 1, South End Circle, 14th Cross Rd, next to Infosys Science Foundation, 2nd Block, Jayanagar, Bengaluru, Karnataka 560011, India",banglore,080 4333 5333,,,banquets@lamarvella.com,reservations@lamarvella.com,,4.3,5426,"₹10,559",Hotel,https://www.lamarvella.com/,https://www.instagram.com/lamarvellabangalore/,https://www.facebook.com/bwplamarvella/,,https://youtube.com/@lamarvellajayanagar?si=VPPqE9D0jwwZDJYS,
91,Stayvista At The Goldilocks With Pvt Pool & Gym,Villa,"516, Phase B, Indium Lake Forest, Kumbalgodu State Forest, Hejjala, Karnataka 562109, India",banglore,081049 54254,,,,,,4.6,75,"₹11,993",Hotel,http://www.stayvista.com/villa/the-goldilocks?reference_number=prop673b7f152e57fnp1g2wo?utm_source=google&utm_medium=gmb,,,,,
92,Skyview Luxury Penthouse,Hotel,"1276, 2nd Main Rd, 1st Block, Kodichikknahalli, Seenappa Layout, Bommanahalli, Bengaluru, Karnataka 560076, India",banglore,,,,,,,4.3,6,"₹11,968",Hotel,,,,,,
93,The Lalit Ashok,Other,"THE LALIT ASHOK, Seshadripuram, Bengaluru, Karnataka 560001",banglore,,,,,,,,,"₹11,579",Premise,,,,,,
94,Elegant 3Bhk Flat With Garden For Family Only,Other,,banglore,,,,,,,,,"₹11,400",,,,,,,
95,Radha Regent Electronic City,Hotel,"110C, Electronic City Phase I, near Wipro Avenue, Electronic City Phase I, Electronic City, Doddathoguru, Karnataka 560100, India",banglore,080672 76969,,,reservations.ecity@radharegent.com,info@radhahometel.com,reservations@radharegent.com,4.2,6388,"₹9,306",Hotel,https://www.radhahotels.com/radha-regent-bengaluru/,https://instagram.com/radharegent_blr?igshid=MzNlNGNkZWQ4Mg==,https://www.facebook.com/RadhaRegentHotelBangalore?mibextid=ZbWKwL,,,
96,Iris The Business Hotel,Luxury Hotel,"70, Brigade Rd, Shanthala Nagar, Ashok Nagar, Bengaluru, Karnataka 560025, India",banglore,097313 88866,,,care@irishotel.biz,fom@irishotel.biz,,4.1,2797,"₹9,821",Hotel,http://www.irishotel.biz/,,https://www.facebook.com/Irishotel,,https://www.youtube.com/channel/UCvXuh9soG3jFnI1TT5_2zkg,https://twitter.com/irishotel
97,Taj Yeshwantpur Bengaluru,Hotel,"2275, Tumkur Rd, Yeshwanthpur Industrial Area, Phase 1, Yeswanthpur, Bengaluru, Karnataka 560022, India",banglore,080669 00111,,,,,,4.5,23629,"₹11,000",Hotel,https://www.tajhotels.com/en-in/hotels/taj-yeshwantpur-bangalore?utm_source=Google&utm_medium=Local&utm_campaign=Taj-Yeshwantpur-Bangalore,,,,,
98,Vivanta Bengaluru Residency Road,Hotel,"66, Residency Rd, Ashok Nagar, Bengaluru, Karnataka 560025, India",banglore,080666 04545,,,,,,4.4,7095,"₹11,000",Hotel,https://www.vivantahotels.com/en-in/hotels/vivanta-bengaluru-residency-road?utm_source=google&utm_medium=local&utm_campaign=vivanta-bengaluru-residency-road&utm_content=vivanta-bengaluru-residency-road-gmb,,,,,
99,Radisson Blu Atria Bengaluru,Hotel,"1, Palace Rd, Ambedkar Veedhi, Bengaluru, Karnataka 560001, India",banglore,080 2220 5205,,,,,,4.4,12843,"₹10,250",Hotel,https://www.radissonhotels.com/en-us/hotels/radisson-blu-bengaluru-atria?cid=a:se+b:gmb+c:apac+i:local+e:rdb+d:ind+h:INKABENATR,,,,,
100,Bloomsuites I Electronics City,Hotel,"No. 5-56/A, Wipro Ave, opp. Wipro Avenue, Electronic City Phase I, Electronic City, Doddathoguru, Karnataka 560100, India",banglore,089512 82832,,,,,,4.6,4851,"₹10,080",Hotel,https://staybloom.com/hotels/bengaluru/bloomsuites-electronic-city,,,,,
101,"Sanskriti Homes, Electronics City - 7Bhk Family Manor",Other,,banglore,,,,,,,,,"₹10,080",,,,,,,
102,Palm Meadows Resort,Villa,"Varthur Main Rd, Phase 1, Ramagondanahalli, Whitefield, Bengaluru, Karnataka 560066, India",banglore,080 6828 4666,+91-8046444600,+91 7619564021,room@palmmeadowsresort.com,hos@palmmeadowsresort.com,,4.5,7467,"₹10,000",Hotel,http://www.palmmeadowsresort.com/,https://www.instagram.com/palm_meadows_resort/?hl=en,https://www.facebook.com/OfficialPAgeBLR,,,
103,Soundarya Sapphires 7 Bedroom Private Pool Villa Near Bangalore,Villa,"3C98+88, Bengaluru, Dasanapura, Karnataka 562162, India",banglore,096322 92333,7892845010,+91 9632291333,soundaryasapphires@gmail.com,,,4.8,260,"₹8,800",Hotel,https://soundaryasapphires.com/,https://www.instagram.com/soundarya_sapphires,https://www.facebook.com/soundaryasapphires%20,,https://www.youtube.com/@SoundaryaSapphires,
104,"The Fern Residency Bengaluru, Seshadripuram, Series By Marriott",Hotel,"Building, 213, Gubbi Veeranna Road, Nehru Nagar, Seshadripuram, Bengaluru, Karnataka 560020, India",banglore,093648 99600,,,,,,4.4,212,"₹9,999",Hotel,https://www.marriott.com/en-us/hotels/blrrs-the-fern-residency-bengaluru-seshadripuram-series/overview/?scid=f2ae0541-1279-4f24-b197-a979c79310b0,,,,,
105,Windfall Service Apartment,Apartment,"8th Main Rd, Allalasandra, Yelahanka, Bengaluru, Karnataka 560065, India",banglore,063601 35830,,,,,,4.6,163,"₹8,799",Hotel,https://www.windfallhotels.com/,,,,,
106,Whiteorchid Villa By Stayjadejacuzzi30Minairport,Villa,"White Orchid Villas, opposite Hyde Park, Rustamjee Layout, Vinayaka Layout, Whitefield, Bengaluru, Karnataka 560066, India",banglore,,,,,,,4.4,90,"₹8,793",Establishment,,,,,,
107,Palm Paradise Spacez Villa,Villa,"6, 2nd Cross Rd, New Baiyyappanahalli Extension, Maruthi Sevanagar, New Baiyyappanahalli Extension, Indiranagar, Bengaluru, Karnataka 560038, India",banglore,,,,hello@spacez.co,,,4.1,18,"₹8,732",Hotel,https://www.spacez.co/Bengaluru/indiranagar/palm-paradise,https://www.instagram.com/spacez.luxe/,,https://www.linkedin.com/company/spacezluxe/,,
108,Brahmasthanam,Other,"WFWP+GH2, Ullal, Sir M Vishveswaraya Layout, Jnana Ganga Nagar, Bengaluru, Karnataka 560056, India",banglore,,,,,,,4.4,26,"₹9,826",Establishment,,,,,,
109,14Th Avenue Service Apartments,Apartment,"No 97/14, Khatha no, 139/14, Chikkabidarakallu, Madanayakanahalli, Karnataka 560073, India",banglore,077953 16203,,,reservations@14thavenue.co.in,,,4.7,3,"₹9,599",Hotel,https://www.14thavenue.co.in/,,,,,
110,"Southern Star,Bangalore",Boutique Hotel,"40 /2, 40/2, Lavelle Road, Shanthala Nagar, Ashok Nagar, Bengaluru, Karnataka 560001, India",banglore,080 4033 3111,,,,,,4.2,2460,"₹7,920",Hotel,https://www.hotelsouthernstar.com/,,,,,
111,Leela Lifestyle Apartment In Bangalore,Apartment,"Gate # 6, Bhartiya City, Kannuru, Bengaluru, Karnataka 560064, India",banglore,080739 36823,,,,,,4.7,52,"₹9,400",Hotel,,,,,,
112,Brickstone Villa By Veo - Part Of Stayvista,Villa,,banglore,,,,,,,,,"₹9,244",,,,,,,
113,Bloom Hotel - Hsr Club,Hotel,"13, 19th Cross Rd, near SriHari SAP Global Certification, Sector 4, HSR Layout, Bengaluru, Karnataka 560102, India",banglore,098453 56502,,,,,,4.8,1712,"₹9,200",Hotel,https://staybloom.com/hotels/bengaluru/bloom-hotel-hsr-layout-club-road,,,,,
114,Bloom Hotel - Hsr Layout Sector 3,Luxury Hotel,"103, 17th Main Rd, near HSR Cake Gallery, Sector 3, HSR Layout, Bengaluru, Karnataka 560102, India",banglore,098453 56758,,,,,,4.6,2080,"₹9,180",Hotel,https://staybloom.com/hotels/bengaluru/bloom-hotel-hsr-layout-sector-3,,,,,
115,Ibis Bengaluru City Centre - An Accor Brand,Luxury Hotel,"Plot No - 30, Raja Ram Mohan Roy Rd, off Richmond Road, Sampangi Rama Nagara, Bengaluru, Karnataka 560027, India",banglore,080 4254 8000,,,,,,4.4,10508,"₹9,100",Hotel,https://all.accor.com/lien_externe.svlt?goto=fiche_hotel&code_hotel=6454&merchantid=seo-maps-IN-6454&sourceid=aw-cen&utm_medium=seo%20maps&utm_source=google%20Maps&utm_campaign=seo%20maps,https://www.instagram.com/all.accor,https://www.facebook.com/ALL/,https://www.linkedin.com/company/all-accorlivelimitless/,https://www.youtube.com/All_AccorLiveLimitless,https://twitter.com/all
116,Nambiar Club Bellezea,Villa,"Muthanallur Rd, Concorde Teachers Town, Harohalli, Narayanagatta, Karnataka 560099, India",banglore,088844 55910,,,,,,4.7,328,"₹7,920",Establishment,https://www.nambiarbuilders.com/club-bellezea/,https://www.instagram.com/nambiarbuilders,https://www.facebook.com/nambiarbuilders,https://www.linkedin.com/company/1199211,https://www.youtube.com/channel/UClVcpoI0GORpjgoUMEiLnpw/videos,
117,Calm Private Home Near Bangalore Airport - Perfect For Work And Relaxation,Entire Home,,banglore,,,,,,,,,"₹8,999",,,,,,,
118,Bloom Hotel - Hsr Layout Sector 6,Hotel,"447, 5th Main Rd, near Invento Robotics, Sector 6, HSR Layout, Bengaluru, Karnataka 560102, India",banglore,096112 13607,,,,,,4.7,961,"₹8,910",Hotel,https://staybloom.com/hotels/bengaluru/bloom-hotel-hsr-layout-sector-6,,,,,
119,Spring Valley Villa,Villa,"RH9Q+P7P, Bannerghatta Rd, Gollahalli, Karnataka 560083, India",banglore,088088 36983,,,,,,4.6,60,"₹8,820",Establishment,,,,,,
120,Olive Service Apartments - Koramangala,Apartment,"780, 3rd Cross, 9th Main Rd, 3rd Block, Koramangala 3 Block, Koramangala, Bengaluru, Karnataka 560034, India",banglore,090911 91919,,,,,,4.8,131,"₹8,687",Hotel,https://www.oliveserviceapartmentsbangalore.com/koramangala-bangalore/,,,,,
121,Premium 3Bhk Flat In Cbd Close To Mg Road Ideal For 6-8 Guests,Apartment,"SOMERSET APARTMENT, Midford Garden Rd, behind Starbucks, opposite Midford House, Craig Park Layout, Ashok Nagar, Bengaluru, Karnataka 560001, India",banglore,,,,,,,4.3,33,"₹6,843",Establishment,http://www.somerset.com/,,,,,
122,Ibis Bengaluru Hebbal - An Accor Brand,Luxury Hotel,"Opposite, Manyata Tech Park Rd, Vyalikaval HBCS Layout, Nagavara, Bengaluru, Karnataka 560045, India",banglore,080 6922 4722,,,,,,4.6,3571,"₹8,500",Hotel,https://all.accor.com/hotel/B2W1/index.en.shtml,https://www.instagram.com/all.accor,https://www.facebook.com/ALL/,https://www.linkedin.com/company/all-accorlivelimitless/,https://www.youtube.com/All_AccorLiveLimitless,https://twitter.com/all
123,"Fortune Select Jp Cosmos, Bengaluru - Member Itc Hotels' Group",Boutique Hotel,"49, Cunningham Cres Rd, behind Fortis hospital, Vasanth Nagar, Bengaluru, Karnataka 560052, India",banglore,080 4243 4243,,,reservations@itchotels.com,jpcosmos@fortunehotels.in,,4.2,5537,"₹8,499",Hotel,https://www.itchotels.com/in/en/fortuneselect-jp-cosmos-bengaluru?utm_source=google&utm_medium=GMB,https://www.instagram.com/fortunehotelsindia/,https://www.facebook.com/FortuneHotels/,https://www.linkedin.com/company/fortune-hotels/,,https://x.com/ITCHotelscares
124,Bloom Hotel - Hal Old Airport Road,Hotel,"18, 4th Main Rd, near Twist Open UX, HAL 2nd Stage, Kodihalli, Bengaluru, Karnataka 560008, India",banglore,096112 13072,,,,,,4.8,1633,"₹8,262",Hotel,https://staybloom.com/hotels/bengaluru/bloom-hotel-hal-old-airport-rd,,,,,
125,Saffron Breeze Spacious 4-Bhk Apartment With Living & Balcony,Apartment,,banglore,,,,,,,,,"₹8,255",,,,,,,
126,Citrus Classic Manyata Tech Park Gate No 5,Villa,"Sy-102, Site no.’s-262, 263&264, Rachenahalli Main Rd, P&T Layout, Rachenahalli, Thanisandra, Bengaluru, Karnataka 560077, India",banglore,063669 73255,,,reservations@orangetigerhotels.com,,,4.8,61,"₹8,160",Hotel,https://www.orangetigerhotels.com/citrus-hotels/citrus-classic-hotel-near-manyata-tech-park-bengaluru/bengaluru-hotels,https://www.instagram.com/orangetigerhospitality/?hl=en,https://www.facebook.com/share/14P1XEUdmgo/?mibextid=wwXIfr,https://www.linkedin.com/company/othpl/posts/?feedView=all,,
127,Big Banyan Vineyard & Resort,Villa,"Sy no 8/3, near Big Banyan Tree, Tavarekere, Hobli, Chunchanakuppe, Bengaluru, Karnataka 562130, India",banglore,080 6911 1100,,,,,,4.6,3468,"₹8,159",Bar,http://bigbanyanresort.in/,,,,,
128,Dayone Suites,Other,"Dayone Suites Rd, Kuvempu Layout, Kothanur, Bengaluru, Karnataka 560077, India",banglore,,,,,,,,,"₹8,100",Route,,,,,,
129,Tulip Gardens,Hotel,"Sanjay Nagar Main Rd, New Extension, Bhoopasandra, R.M.V. 2nd Stage, Bengaluru, Karnataka 560094, India",banglore,072046 82273,,,,,,4.9,104,"₹8,044",Hotel,,,,,,
130,Luxury 2Bhk Service Apartments At Benson Town,Apartment,,banglore,,,,,,,,,"₹8,000",,,,,,,
131,Vanya,Hotel,"82/2A, Gantiganahalli, Karnataka 560119, India",banglore,099000 02771,8377997222,+91 9900002771,bookings@thevanya.in,,,4.5,490,"₹7,999",Hotel,http://www.thevanya.in/,,,,,
132,Ss Mystic Apartotel,Villa,"23, Berlie St, Langford Town, Shanti Nagar, Bengaluru, Karnataka 560025, India",banglore,095135 00030,+91 9108645214,,sales@mystichotels.co.in,,,4.2,58,"₹7,920",Hotel,http://www.mystichotels.co.in/,https://www.instagram.com/mystichotelsindia/?hl=en,https://www.facebook.com/people/Mystic-Hotels-India/100066770404623/,https://www.linkedin.com/company/mystic-hotelss/,,
133,Brunton Heights Executive Suites,Boutique Hotel,"1, Brunton Cross Rd, Ashok Nagar, Bengaluru, Karnataka 560025, India",banglore,080 4144 0754,,,,,,4.2,492,"₹7,865",Hotel,http://www.bruntonheights.com/,,,,,
134,Bloom Hotel - Whitefield,Hotel,"Hope Farm, Whitefield Main Rd, beside Shell Petrol Bunk, Signal, Whitefield, Bengaluru, Karnataka 560066, India",banglore,090083 58088,,,,,,4.8,761,"₹7,830",Hotel,https://staybloom.com/hotels/bengaluru/bloom-hotel-whitefield,,,,,
135,Bloom Hotel - Jayanagar,Hotel,"123/49, 100 Feet Ring Rd, near AL-BEK Hotel, 3rd Phase, Jayanagar, Bengaluru, Karnataka 560078, India",banglore,072040 94380,,,,,,4.8,1244,"₹7,830",Hotel,https://staybloom.com/hotels/bengaluru/bloom-hotel-jayanagar,,,,,
136,X By Bloom L Indiranagar,Hotel,"797, 9th A Main Rd, near Green Sources Pvt. Ltd, Stage 1, Indiranagar, Bengaluru, Karnataka 560038, India",banglore,080 4171 1370,,,,,,4.6,1286,"₹7,830",Hotel,https://staybloom.com/hotels/bengaluru/x-by-bloom-indiranagar,,,,,
137,Holiday Inn Express Bengaluru Yeshwantpur By Ihg,Hotel,"Cauvery Estates (Serenity), Katha 10, Ward No 38, 1/1, Tumkur Rd, Yeshwanthpur Industrial Area, Raghavendra Extension, Yeswanthpur, Bengaluru, Karnataka 560022, India",banglore,080 4686 5454,,,,,,3.8,2394,"₹7,799",Hotel,https://www.ihg.com/holidayinnexpress/hotels/us/en/bengaluru/blrby/hoteldetail?cm_mmc=GoogleMaps-_-EX-_-IN-_-BLRBY,,,,,
138,Icon Grand Hotel By Bhagini,Boutique Hotel,"68, Varthur Main Rd, Thubarahalli, Munnekolala, Bengaluru, Karnataka 560037, India",banglore,080 4480 9990,,,corprevenue@iconhotelsindia.in,,,4.8,2159,"₹7,739",Hotel,https://www.iconhotelsindia.com/grand-hotel-by-bhagini-kundalahalli/,,,,,
139,Fairfield By Marriott Bengaluru Rajajinagar,Hotel,"59th C Cross, 4th M Block, Manjunath Nagar, Rajajinagar, Bengaluru, Karnataka 560010, India",banglore,080 4947 0000,,,,,,4.1,8376,"₹7,700",Hotel,https://www.marriott.com/en-us/hotels/blrfb-fairfield-bengaluru-rajajinagar/overview/?scid=f2ae0541-1279-4f24-b197-a979c79310b0,,,,,
140,The Pentouz - A Boutique Hotel,Villa,"46, 6th Cross, Lavelle Road, Shanthala Nagar, Ashok Nagar, Bengaluru, Karnataka 560001, India",banglore,063667 70369,,,,,,4.8,58,"₹7,650",Hotel,https://pentouz.com/destinations/lavelle-road,,,,,
141,Elite 3Bhk 100 Mbps- 19Th Floor For Family,Other,,banglore,,,,,,,,,"₹7,600",,,,,,,
142,Hotel Kinotree Yeshwanthpur,Apartment,"L N Colony, Yeswanthpur, Bengaluru, Karnataka 560022, India",banglore,095388 84060,8040918222,,reservations.kinotrees@gmail.com,,,4.7,15,"₹7,598",Establishment,https://www.hotelkinotree.com/,https://www.instagram.com/wix,https://www.facebook.com/wix,https://www.linkedin.com/company/wix-com,,https://www.twitter.com/wix
143,The Liverpool Blue Hotels,Hotel,"Dr, Outer Ring Rd, opp. to Myntra Head Office, Kadubeesanahalli, Marathahalli, Bengaluru, Karnataka 560103, India",banglore,097414 90817,,,reservations@theliverpoolbluehotels.com,reservations@theliverpoolhotels.com,sales@theliverpoolhotels.com,4.5,1094,"₹7,500",Hotel,https://www.theliverpoolhotels.com/liverpool-blue-marathahalli-bangalore/,,,,,
144,Melange Astris,Hotel,"1, Richmond Rd, Langford Gardens, Bengaluru, Karnataka 560025, India",banglore,080 3712 9700,,,,,,4.2,1931,"₹6,600",Hotel,http://www.melangebangalore.com/,,,,,
145,Leroy Grand - Yeshwanthpur,Hotel,"Mall, 44/1-3, Tumkur Rd, opp. Vaishnavi Sapphire, APMC Yard, Yeshwanthpur Industrial Suburb, Yeswanthpur, Bengaluru, Karnataka 560022, India",banglore,088844 41987,,,gm@hotelleroygrand.com,info@hotelleroygrand.com,,4.6,1356,"₹7,500",Hotel,https://hotelleroygrand.com/,https://www.instagram.com/leroygrandyeshwanthpur/,https://www.facebook.com/leroygrandd/,https://in.linkedin.com/company/leroy-grand,,https://x.com/hotelleroygrand
146,Urban Opulence,Entire Home,"46, 6th Cross, Lavelle Road, Shanthala Nagar, Ashok Nagar, Bengaluru, Karnataka 560001, India",banglore,,,,,,,5,26,"₹6,511",Hotel,https://urbanjourney.in/a/bnb/listing/urban-opulence-luxurious-ac-2bhk-9011,https://instagram.com,https://facebook.com,,,
147,Aurum Keys By Vyda,Boutique Hotel,"39/3, 2nd Floor, SDP Group Building, Junction, Doddanekundi Main Rd, Ferns City, Doddanekkundi, Bengaluru, Karnataka 560037, India",banglore,090350 54710,,,reserv@vydahotels.com,,,4.8,906,"₹6,498",Hotel,http://www.vydahotels.com/,https://www.instagram.com/vydahotels?igsh=Mm0weGEybTN4OTky&utm_source=qr,,https://www.linkedin.com/company/104151900/,,
148,The President Hotel,Hotel,"Elephant Rock Road, 79/8, Diagonal Rd, opposite Allen Institute, Jaya Nagar 1st Block, Jayanagar 3rd Block, Jayanagar, Bengaluru, Karnataka 560011, India",banglore,099809 09192,,,reservations@presidenthotel.in,gm@presidenthotel.in,sales1@paihotels.com,4.1,4446,"₹6,447",Hotel,https://www.paihotels.com/the-president-hotel-jayanagar-bangalore/,,https://www.facebook.com/paigroupofhotels?ref=aymt_homepage_panel,,,https://twitter.com/ThePresidentblr
149,"Bluo 1Bhk City Centre Hsr Layout - Balcony, Terrace Garden",Other,,banglore,,,,,,,,,"₹6,386",,,,,,,
150,Lotus Korean Hotel,Homestay,"24/1, A Block, Doddanekundi, Ferns City Road, Outer Ring Rd, Ferns City, Doddanekkundi, Marathahalli, Bengaluru, Karnataka 560037, India",banglore,080503 76600,,,hello@hotellotus.in,,,4.4,291,"₹7,245",Hotel,http://www.hotellotus.in/,,http://www.facebook.com,,,
151,Grand Continent Hebbal A Sarovar Portico Affiliate Hotel,Villa,"Manyata Skywalk, MS Ramaiah North City, Manayata Tech Park, Nagavara, Bengaluru, Karnataka 560045, India",banglore,096060 21791,9606021791,,,,,4.7,1746,"₹7,224",Hotel,https://grand-continent-hebbal-sarovar.goldentulip.com/,,,,,
152,Hong Sau Resort Thavarkere,Villa,"Pipeline Baychaguppe Road, Thavarekere, Bengaluru, Karnataka 562130, India",banglore,070223 68404,+91 9483919191,,enquiry@hongsauresort.com,founder@mt7.in,,3.8,43,"₹7,200",Hotel,https://hongsauresort.com/,https://www.instagram.com/hongsau_bliss/,https://www.facebook.com/people/Hong-Sau-Resorts/61574454003629/,,,
153,Oakhaven Apartments In Btm Layout 2Nd Stage,Apartment,"17,6th Main, 1st Cross Rd, Mico Layout, BTM Layout 2nd Stage, BTM Layout, Bengaluru, Karnataka 560076, India",banglore,088616 22233,,,oakhavenserviceapartments@gmail.com,,,4.5,359,"₹7,200",Hotel,https://oakhavens.co.in/,https://www.instagram.com/oakhaven_service_apartments?igsh=MWlxamZ4OWtiNDk2ZQ==,,,,
