SR NO,NAME,PROPERTY TYPE,LOCATION,CITY,CONTACT NO 1,CONTACT NO 2,CONTACT NO 3,EMAIL 1,EMAIL 2,EMAIL 3,RATING OUT OF 5,REVIEW COUNT,PRICE PER DAY,LOCATION TYPE,WEBSITE,INSTAGRAM,FACEBOOK,LINKEDIN,YOUTUBE,TWITTER
80,Hotel Blue Bird,Hotel,"Fashion St, Raja Park, Jaipur, Rajasthan 302020, India",Jaipur,0124 433 0567,,,,,,3.5,383,₹999,Hotel,https://www.oyorooms.com/3011/,https://instagram.com/oyorooms/,https://www.facebook.com/oyorooms,https://www.linkedin.com/company/oyo-rooms/jobs/,https://www.youtube.com/channel/UC1b6tyXZTHdIZ5vmgoAqn9w,https://twitter.com/oyorooms
81,Hotel Prime Ganesh,Hotel,"Block F, 5, Ajmer Rd, near Kamla nehru Bridge, Asarpura, Narayan Vihar, Jaipur, Rajasthan 302020, India",Jaipur,,,,,,,4.9,36,₹999,Hotel,,,,,,
82,"Hotel Arjun Palace, Mansarovar - Rajat Path",Luxury Hotel,"48/114, New Sanganer Rd, Rajat Path, Mansarovar Sector 4, Mansarovar, Jaipur, Rajasthan 302020, India",Jaipur,097729 60009,9772960009,9887320009,thearjunpalace@gmail.com,,,4.4,69,₹999,Hotel,https://hotelarjunpalacee.com/,,,,,
83,Hotel Rajpal,Hotel,"Van Talab Road, HOTEL RAJ BAGH PALACE, Amer Rd, Amber, Jaipur, Rajasthan 302028, India",Jaipur,,,,,,,4.4,1022,₹999,Hotel,https://bio.site/hotelrajbaghpalace,https://www.instagram.com/rajbaghpalacejaipur,,,,
84,Guest House With 1 Room With Kitchen Counter,Hotel,"A, 7, Yudhister Marg, ESIC Colony, C Scheme, Ashok Nagar, Jaipur, Rajasthan 302005, India",Jaipur,0141 222 5315,,,,,,3.9,179,₹999,Hotel,,,,,,
85,The Pink City Nest,Hotel,"H 224 SONKHIYO KA RASTA, MANDIR, Balanand Ji Ka Rasta, opp. BIHARI, Kishanpole Bazar, Chandpole Bazar, Chandpole, Chandpol, Jaipur, Rajasthan 302001, India",Jaipur,073400 32962,,,,,,4.5,134,₹999,Hotel,,,,,,
86,Hotel Rangoli,Hotel,"E-5, Mirza Ismail Rd, opp. Natraj Restaurant, Panch Batti, Jayanti Market, New Colony, Jaipur, Rajasthan 302001, India",Jaipur,099821 23028,,,,,,3.7,386,"₹1,000",Hotel,,,,,,
87,Baba Haveli Heritage Hotel,Hotel,"60A, RPA Rd, Block B, Sanjay Colony, Nehru Nagar, Jaipur, Rajasthan 302016, India",Jaipur,,,,,,,5,6,"₹1,000",Hotel,,,,,,
88,Hotel Galaxy Inn,Hotel,"XQPF+W49, 9 Number Sikar Rd, Vishwakarma Industrial Area, Murlipura, Jaipur, Rajasthan 302013, India",Jaipur,097821 49699,,,,,,4.1,862,"₹1,000",Hotel,,,,,,
89,Basuki Hotel,Hotel,"Chetak Vihar, 208, Agra Rd, near Apollo College, Vrindavan Vihar, Jaipur, Rajasthan 302031, India",Jaipur,092567 07718,,,,,,4.9,75,"₹1,000",Hotel,,,,,,
90,Happy Homestay,Hotel,"61, Civil Lines Rd, Suraj Nagar East, Suraj Nagar, Civil Lines, Jaipur, Rajasthan 302006, India",Jaipur,,,,,,,5,12,"₹1,000",Hotel,,,,,,
91,Hotel Leisure Homes,Hotel,"opp. ITC Rajputana Palace Hotel, near Railway Station, Gopalbari, Jaipur, Rajasthan 302006, India",Jaipur,0141 221 4778,,,,,,3.8,832,"₹1,000",Hotel,,,,,,
92,Studywellgirlspg Only For Females,Hotel,"449, Shanthi Nagar B, Champa Nagar, Shanthi Nagar, Mansarovar, Jaipur, Rajasthan 302019, India",Jaipur,,,,,,,4.7,3,"₹1,000",Establishment,,,,,,
93,Hotel Airport View,Hotel,"21, Shrinath Colony, Maruti Nagar, Jaipur, Rajasthan 302029, India",Jaipur,072309 63888,,,hotelairportview1@gmail.com,teamsoniagrover@gmail.com,,4.5,308,₹970,Hotel,http://www.hotelairportview.in/,https://www.instagram.com/hotelairportview.in,https://www.facebook.com/photo/?fbid=373484239131349&set=a.104108366068939,,https://www.youtube.com/shorts/PgAjKM3dd6g,
94,Ghughuti Home Stay 1Bhk 2Br With Free Parking,Hotel,,Jaipur,,,,,,,,,"₹1,008",,,,,,,
95,Hotel O Mehta College And Institute Of Technology Formerly Lara Heritage,Hotel,"7, New transport nagar, Plot No A 36, Sikar Rd, Bhagwan Nagar, Jaipur, Rajasthan 303805, India",Jaipur,0124 433 0599,,,,,,4.9,31,₹957,Hotel,https://www.oyorooms.com/249295,https://instagram.com/oyorooms/,https://www.facebook.com/oyorooms,https://www.linkedin.com/company/oyo-rooms/jobs/,https://www.youtube.com/channel/UC1b6tyXZTHdIZ5vmgoAqn9w,https://twitter.com/oyorooms
96,Spot On Pankhudi Hotel And Bar,Hotel,"Delhi Highway, Akhepura Rd, near Safeda Farm, Jaipur, Udaipuriya, Rajasthan 302013, India",Jaipur,063765 80233,,,,,,3.9,408,₹980,Hotel,http://thepankhudihotelandrestaurant.com/,,,,,
97,Super Hotel O Jln Marg Malviya Nagar Formerly Hotel Braj Haveli,Hotel,"hotel, 1, D-24-b, Jawahar Lal Nehru Marg, Lal Bahadur Nagar East, Sector 8, Malviya Nagar, Jaipur, Rajasthan 302017, India",Jaipur,0124 433 0599,,,,,,3.3,84,"₹1,014",Hotel,https://www.oyorooms.com/h/35082?utm_source=Google_gmb&utm_medium=Organic&utm_campaign=JAI404&latitude=26.842767&longitude=75.801983&locale=en,https://instagram.com/oyorooms/,https://www.facebook.com/oyorooms,https://www.linkedin.com/company/oyo-rooms/jobs/,https://www.youtube.com/channel/UC1b6tyXZTHdIZ5vmgoAqn9w,https://twitter.com/oyorooms
98,Rudh Dham,Hotel,"opp, Chitrakoot Marg, Sector 9, Vaishali Nagar, Jaipur, Rajasthan 302021, India",Jaipur,0141 224 6100,,,,,,4.7,18582,"₹1,020",Establishment,https://www.baps.org/Global-Network/India/Jaipur.aspx,,,,,
99,Hotel Raj Guest House,Hotel,"2nd Floor, Yadupati Bestion, अज्मेर सड़क, opposite Asopa Hospital, रानी सती नगर, Mod, टगोर् नगर, जयपुर, राजस्थान 302021, India",Jaipur,092144 81771,+91 9214481771,,rajguesthouse15@gmail.com,,,4.6,32,"₹1,024",Hotel,https://sites.google.com/view/rajguesthouse/home,,,,,
100,Hotel O Sunder Nagar Golvyas,Hotel,"Gol Vyas, Plot Number A-83, Patel Marg, Patel Vihar, Sunder Nagar, Jaipur, Rajasthan 302020, India",Jaipur,0124 433 0599,,,,,,3,10,"₹1,024",Hotel,https://www.oyorooms.com/307919/,https://instagram.com/oyorooms/,https://www.facebook.com/oyorooms,https://www.linkedin.com/company/oyo-rooms/jobs/,https://www.youtube.com/channel/UC1b6tyXZTHdIZ5vmgoAqn9w,https://twitter.com/oyorooms
101,Super Collection O Ramgarh Mod Near Hawa Mahal Formerly Hotel Ng Palace,Luxury Hotel,"1, Karbala Rasta, Ramgarhmode, Karbala, Jaipur, Rajasthan 302002, India",Jaipur,0124 433 0599,,,,,,3.8,328,"₹1,024",Hotel,https://www.oyorooms.com/h/18288?utm_source=Google_gmb&utm_medium=Organic&utm_campaign=JAI390&latitude=26.94648&longitude=75.84364&locale=en,https://instagram.com/oyorooms/,https://www.facebook.com/oyorooms,https://www.linkedin.com/company/oyo-rooms/jobs/,https://www.youtube.com/channel/UC1b6tyXZTHdIZ5vmgoAqn9w,https://twitter.com/oyorooms
102,Tipsyy Heritage Heights,Hotel,"A-6, Fateh Tiba Rd, Dhadho Ka Bagh, Fateh Tibba, Adarsh Nagar, Jaipur, Rajasthan 302004, India",Jaipur,082093 43332,,,,,,4,35,"₹1,036",Hotel,,,,,,
103,Joey'S Hostel Jaipur,Hotel,"A3-H2, Sunder Path, Bani Park, Jaipur, Rajasthan 302006, India",Jaipur,089490 77248,+91-9631168064,9631168064,,,,4.7,594,"₹1,039",Hotel,https://www.joeyshostel.com/joeys-hostel-jaipur.html,,,,,
104,Super Hotel O Sector 16 Jaipur Formerly Aishwarya Inn,Hotel,"Plot No. 163/78, Sanganer Yojna, Sector 16, Pratap Nagar, Jaipur, Rajasthan 302033, India",Jaipur,0124 433 0599,,,,,,3.8,244,"₹1,008",Hotel,https://www.oyorooms.com/55725/,https://instagram.com/oyorooms/,https://www.facebook.com/oyorooms,https://www.linkedin.com/company/oyo-rooms/jobs/,https://www.youtube.com/channel/UC1b6tyXZTHdIZ5vmgoAqn9w,https://twitter.com/oyorooms
105,Rose By Shvisa Home Stays,Hotel,,Jaipur,,,,,,,,,"₹1,047",,,,,,,
106,Townhouse Tipsyy Inn 023,Hotel,"Plot Number 689, near Municipal Corporation, Fateh Tibba, Adarsh Nagar, Jaipur, Rajasthan 302004, India",Jaipur,0124 433 0599,,,,,,4.8,103,"₹1,057",Hotel,https://www.oyorooms.com/212904/,https://instagram.com/oyorooms/,https://www.facebook.com/oyorooms,https://www.linkedin.com/company/oyo-rooms/jobs/,https://www.youtube.com/channel/UC1b6tyXZTHdIZ5vmgoAqn9w,https://twitter.com/oyorooms
107,Townhouse Manipal University Highway King Bagru Formerly Golden Hotel,Hotel,"Plot No. 6, Vashundhra Nagar II, Sanganer, Dahmi Khurd, Dahmi Kalan, Rajasthan 303007, India",Jaipur,0124 433 0567,,,,,,4.5,4,"₹1,026",Hotel,https://www.oyorooms.com/361802/,https://instagram.com/oyorooms/,https://www.facebook.com/oyorooms,https://www.linkedin.com/company/oyo-rooms/jobs/,https://www.youtube.com/channel/UC1b6tyXZTHdIZ5vmgoAqn9w,https://twitter.com/oyorooms
108,Hotel O Collectorate Circle Formerly Hotel Dhamu,Hotel,"D-Villa, Station Rd, near Shri Amarapur Setu, Kanti Nagar, Bani Park, Jaipur, Rajasthan 302001, India",Jaipur,0124 433 0599,,,,,,3.4,5,"₹1,061",Hotel,https://www.oyorooms.com/90874/,https://instagram.com/oyorooms/,https://www.facebook.com/oyorooms,https://www.linkedin.com/company/oyo-rooms/jobs/,https://www.youtube.com/channel/UC1b6tyXZTHdIZ5vmgoAqn9w,https://twitter.com/oyorooms
109,Tordi Haveli,Hotel,"D-6/37, Chitrakoot Marg, Akruti Apartments, Chitrakoot, Jaipur, Rajasthan 302021, India",Jaipur,070424 24242,,,,,,3.4,467,"₹1,063",Hotel,https://www.fabhotels.com/hotels-in-jaipur/fabhotel-tordi-haveli-yxfdtbat.html,https://www.instagram.com/fabhotels,,https://www.linkedin.com/company/fabhotels-com/,https://youtube.com/@fabhotelsindia,
110,"Hotel The Apex,Jaipur",Hotel,"Shop No-689, Sewa Sadan Marg, near Baraf Khana, Frontier Colony, Adarsh Nagar, Jaipur, Rajasthan 302004, India",Jaipur,070424 24242,+91-7042424242,,,,,3.5,726,"₹1,070",Hotel,https://www.fabhotels.com/hotels-in-jaipur/fabhotel-apex-intercontinental.html?utm_source=GMB&utm_medium=organic&utm_campaign=GMB_Traffic,https://www.instagram.com/fabhotels,,https://www.linkedin.com/company/fabhotels-com/,https://youtube.com/@fabhotelsindia,
111,Collection O Bani Park Near Collectorate Circle Formerly Anuja Palace,Luxury Hotel,"E-5, Plot, Number 1, Kanti Chandra Rd, Banipark, Kanti Nagar, Sindhi Camp, Jaipur, Rajasthan 302006, India",Jaipur,0124 433 0599,,,,,,3.6,61,"₹1,070",Hotel,https://www.oyorooms.com/213566/,https://instagram.com/oyorooms/,https://www.facebook.com/oyorooms,https://www.linkedin.com/company/oyo-rooms/jobs/,https://www.youtube.com/channel/UC1b6tyXZTHdIZ5vmgoAqn9w,https://twitter.com/oyorooms
112,Narayanam Royal Stay,Hotel,"temple, Plot 60, opp. PAWAN ENTERPRISES, near SHRI GOVINDDEVJI MAHARAJ, गंगूरी बाज़ार, गोविंद देव कॉलोनी, J.D.A. मार्केट, कँवर नगर, जयपुर, राजस्थान 302001, India",Jaipur,095493 31172,,,,,,4.7,183,"₹1,079",Hotel,,,,,,
113,Ram Place,Hotel,"Bhawani Singh Rd, Rambagh, Jaipur, Rajasthan 302015, India",Jaipur,0141 667 1234,,,,,,4.7,8835,"₹1,080",Hotel,https://www.tajhotels.com/en-in/hotels/rambagh-palace-jaipur?utm_source=Google&utm_campaign=Taj-Rambagh-Palace-Jaipur&utm_medium=Local,,,,,
114,Hotel New City Inn,Hotel,"D-9 D, Kabir Marg, near Railway Station, Sen Colony, Bani Park, Jaipur, Rajasthan 302006, India",Jaipur,0141 220 5127,,,,,,3.8,517,"₹1,080",Hotel,,,,,,
115,Hotel Aditya Inn,Hotel,"454, Ganga Sagar Scheme, Panchyawala, Jaipur, Rajasthan 302019, India",Jaipur,078916 28904,,,,,,4.9,58,"₹1,080",Hotel,,,,,,
116,Hotel Grand Akshay &Bar,Hotel,"7/18 Guru vatika colony ,old agra road, behind chandra mahel garden ,near rajesh moters, New Khandelwal Nagar, Jaipur, Rajasthan 302031, India",Jaipur,074138 73164,,,,,,3.6,474,"₹1,080",Hotel,http://www.hotelakshay.com/,,,,,
117,Amer Classic - A Heritage Stay Near Amer Fort,Hotel,"Amer, Jaipur, Rajasthan 302028, India",Jaipur,094146 40048,,,,,,4.3,196,"₹1,080",Hotel,https://hotelamerclassic.com/,,,,,
118,Hotel O Blooming Beds,Hotel,"117/661, opposite Sardar Patel Public School, Agarwal Farm, Jhalana Chhod, Mansarovar, Jaipur, Rajasthan 302020, India",Jaipur,,,,,,,4.9,106,"₹1,057",Hotel,,,,,,
119,"Super Hotel O , Kaveri Path Mansarovar",Hotel,"21, Kaveri Path, Shukalpura, Mansarovar, Jaipur, Rajasthan 302020, India",Jaipur,0124 433 0599,,,,,,3.6,117,"₹1,089",Hotel,https://www.oyorooms.com/1177/,https://instagram.com/oyorooms/,https://www.facebook.com/oyorooms,https://www.linkedin.com/company/oyo-rooms/jobs/,https://www.youtube.com/channel/UC1b6tyXZTHdIZ5vmgoAqn9w,https://twitter.com/oyorooms
120,Carnee Castle,Hotel,"carnee castle, Ad-3/B, Devi Marg, near Collectorate Circle, Bani Park, Jaipur, Rajasthan 302016, India",Jaipur,093140 46225,,,,,,4.2,27,"₹1,099",Hotel,,,,,,
121,Karni Vilas,Hotel,"Kabir Marg, Sen Colony, Bani Park, Jaipur, Rajasthan 302016, India",Jaipur,096100 00012,,,,,,4.3,59,"₹1,099",Hotel,,,,,,
122,Capital Stay,Hotel,"Raja Park, 351-D, Gali No. 1, behind Raja Park Gurudwara, Raja Park, Jaipur, Rajasthan 302004, India",Jaipur,,,,,,,5,29,"₹1,099",Hotel,https://www.booking.com/Share-CpqTRbk,,,,,
123,Hotel Karma,Boutique Hotel,"240, Gaitor Rd, Krishna Nagar, Brahampuri, Jaipur, Rajasthan 302002, India",Jaipur,096944 99003,7252400017,,karma.haveli@karmagroup.com,,,4.3,1575,"₹1,100",Hotel,https://karmagroup.com/find-destination/karma-retreats/karma-haveli,https://instagram.com/karma.group/,https://www.facebook.com/karmagroupglobal,,https://www.youtube.com/watch?v=zq86TlyZqng&t=18s,https://twitter.com/karmaresorts
124,Flamingos Hostel Jaipur,Hotel,"Plot no 1, behind Geetanjali Towers, near Civil Lines Metro Station, Madrampur, Civil Lines, Jaipur, Rajasthan 302006, India",Jaipur,,,,,,,5,4,"₹1,100",Hotel,http://goflamingos.com/,,,,,
125,Tranquil Jaipur,Hotel,"F-1 Sector-1, Roshan Marg, Gandhi Path, Chitrakoot, Vaishali Nagar, Jaipur, Rajasthan 302021, India",Jaipur,093517 28015,,,,,,5,4,"₹1,100",Establishment,https://drmahikhandelwal.com/,,,,,
126,Hotel Moon Light Palace,Luxury Hotel,"S-34, near labour Court, opp. NBC Bearing Factory, Kamala Nehru Nagar, Shanti Nagar, Civil Lines, Jaipur, Rajasthan 302006, India",Jaipur,082901 05106,,,,,,4.5,850,"₹1,100",Hotel,http://www.hotelmoonlightpalace.com/,,,,,
127,Hotel Raghav Palace 1 Km Jaipur Junction & Bus Stand Sindhi Camp,Luxury Hotel,"Bichun Bagh, 12, Sansar Chandra Rd, opp. Amber Tower, Shri Ram Colony, Pink City, Jaipur, Rajasthan 302001, India",Jaipur,099296 03600,,,,,,3.7,620,"₹1,100",Hotel,http://www.raghavpalace.com/,,,,,
128,Hotel Mahi,Hotel,"B 49,50, Railway station, Kalwar Scheme, Gopalbari, Jaipur, Rajasthan 302001, India",Jaipur,,,,,,,3.2,5,"₹1,100",Hotel,,,,,,
129,Hotel Mount View,Hotel,"D-13 Mount Road, Amer Road, Shankar Nagar, Kagdiwara, Brahampuri, Jaipur, Rajasthan 302002, India",Jaipur,0124 620 1526,,,,,,3.7,217,"₹1,100",Hotel,https://www.oyorooms.com/166881/,https://instagram.com/oyorooms/,https://www.facebook.com/oyorooms,https://www.linkedin.com/company/oyo-rooms/jobs/,https://www.youtube.com/channel/UC1b6tyXZTHdIZ5vmgoAqn9w,https://twitter.com/oyorooms
130,Hotel Udaan Stay,Hotel,"Delhi Road, near HP petrol Pump, Kunda, Amer, Jaipur, Rajasthan 302028, India",Jaipur,077377 01453,,,,,,4.8,19,"₹1,100",Hotel,,,,,,
131,The Grow Hotel,Hotel,"gangasagar colony, Sirsi Rd, Ganga Sagar Scheme, Panchyawala, Jaipur, Rajasthan 302012, India",Jaipur,072978 06185,,,,,,4.8,23,"₹1,100",Hotel,https://grow-hotel-hub-1--jaimanankit13.replit.app/,,,,,
132,Chainbai Palace,Luxury Hotel,"in street, 11, Agra Rd, adjoining Jeevan Raksha Hospital, Ram Nagar, Paldi Meena, Jaipur, Rajasthan 302031, India",Jaipur,099505 40265,+917357712145,9950540265,,,,4.6,74,"₹1,100",Hotel,https://chainbai.in/,,,,,
133,Townhouse Chandpole Metro Station Formerly Hotel Raghuraj Palace,Luxury Hotel,"Plot No A-4, Shastri Nagar Rd, Hazi Colony, Subhash Nagar, Jaipur, Rajasthan 302016, India",Jaipur,0124 433 0599,,,,,,3.3,136,"₹1,045",Hotel,https://www.oyorooms.com/2666/,https://instagram.com/oyorooms/,https://www.facebook.com/oyorooms,https://www.linkedin.com/company/oyo-rooms/jobs/,https://www.youtube.com/channel/UC1b6tyXZTHdIZ5vmgoAqn9w,https://twitter.com/oyorooms
134,Townhouse Oak Iskcon Jaipur Formerly Olive Greens,Hotel,"288, Kings Rd, Padmavti Colony, Nirman Nagar, Brijlalpura, Jaipur, Rajasthan 302019, India",Jaipur,0124 433 0599,,,,,,3.9,133,"₹1,068",Hotel,https://www.oyorooms.com/209119/,https://instagram.com/oyorooms/,https://www.facebook.com/oyorooms,https://www.linkedin.com/company/oyo-rooms/jobs/,https://www.youtube.com/channel/UC1b6tyXZTHdIZ5vmgoAqn9w,https://twitter.com/oyorooms
135,Hotel The Clark Inn,Hotel,"33B, main, boring choraha, Agrasen Nagar, Sindhi Colony, Jhotwara, Jaipur, Rajasthan 302012, India",Jaipur,063500 64508,,,,,,5,11,"₹1,105",Hotel,,,,,,
136,Hotel Shivaliga,Hotel,"41, Muhana Mandi Rd, Kesar Nagar, Sanganer, Jaipur, Rajasthan 302020, India",Jaipur,070424 24242,,,,,,3.9,30,"₹1,105",Hotel,https://www.fabhotels.com/hotels-in-jaipur/fabhotel-shivalika-khewbgpi.html,https://www.instagram.com/fabhotels,,https://www.linkedin.com/company/fabhotels-com/,https://youtube.com/@fabhotelsindia,
137,Hotel D S Villa,Villa,"13/252, Kaveri Path, near New Aatish Market, Mansarovar Sector 1, Mansarovar, Jaipur, Rajasthan 302020, India",Jaipur,070236 06047,+91 7023606047,,,,,4.8,251,"₹1,107",Hotel,https://hoteldsvilla.devhotelmansarover.com/,https://www.instagram.com/explore/search/keyword/?q=hotel%20ds%20villa%20mansarovar,https://www.facebook.com/search/top?q=Hotel%20DS%20Villa%20Mansarovar,,https://www.youtube.com/results?search_query=Hotel+DS+Villa+Mansarovar,
138,Collection O Hotel Urban Stays,Hotel,"E-5, Plot, Number 1, Kanti Chandra Rd, Banipark, Kanti Nagar, Sindhi Camp, Jaipur, Rajasthan 302006, India",Jaipur,0124 433 0599,,,,,,3.6,61,"₹1,081",Hotel,https://www.oyorooms.com/213566/,https://instagram.com/oyorooms/,https://www.facebook.com/oyorooms,https://www.linkedin.com/company/oyo-rooms/jobs/,https://www.youtube.com/channel/UC1b6tyXZTHdIZ5vmgoAqn9w,https://twitter.com/oyorooms
139,Hotel O Madan Villa,Villa,"Municipal Corporation, Sanganer Tehsil Minicipal, Manyawas, Mohru Nagar, Jaipur, Rajasthan 302020, India",Jaipur,0124 433 0567,,,,,,3.7,65,"₹1,086",Hotel,https://www.oyorooms.com/188348/,https://instagram.com/oyorooms/,https://www.facebook.com/oyorooms,https://www.linkedin.com/company/oyo-rooms/jobs/,https://www.youtube.com/channel/UC1b6tyXZTHdIZ5vmgoAqn9w,https://twitter.com/oyorooms
140,"Runway Budget Hotel, Opposite Terminal 1, Jaipur Airport",Hotel,"95, Samrat Nagar, Terminal 1, Sanganer, Maruti Nagar, Jaipur, Rajasthan 302029, India",Jaipur,096100 92333,+91 9610092333,+91 8005667155,booking@hotelrunwayjpr.com,,,4.8,51,"₹1,119",Hotel,https://www.hotelrunwayjpr.com/,,,,,
141,Hotel Vijay Niwas,Hotel,"Khandela House, plot number 1A1B, Sansar Chandra Rd, opposite Hotel Arya Niwas, Jalupura, Jaipur, Rajasthan 302001, India",Jaipur,098100 48879,,,hotelvijayniwas@gmail.com,,,4.1,642,"₹1,119",Hotel,http://www.hotelvijayniwas.com/,,,,,
142,Hotel O Bani Park Near Collectorate Circle,Hotel,"Plot No E-5, Kanti Nagar, Kanti Chandra Rd, Banipark, Sindhi Camp, Jaipur, Rajasthan 302016, India",Jaipur,0124 433 0599,,,,,,1.5,6,"₹1,123",Hotel,https://www.oyorooms.com/307724/,https://instagram.com/oyorooms/,https://www.facebook.com/oyorooms,https://www.linkedin.com/company/oyo-rooms/jobs/,https://www.youtube.com/channel/UC1b6tyXZTHdIZ5vmgoAqn9w,https://twitter.com/oyorooms
143,Anjali'S Homestay,Hotel,"plot 292, Sagar Rd, Amer, Rajasthan 302028, India",Jaipur,073404 85403,,,,,,4.9,85,"₹1,125",Hotel,,,,,,
144,Fabhotel Dream Stay,Hotel,"The sharma elegance, B-155, Patrakar Colony Rd, Mahaveer Nagar, Mansarovar, Jaipur, Rajasthan 302020, India",Jaipur,070424 24242,,,,,,5,90,"₹1,132",Hotel,https://www.fabhotels.com/hotels-in-jaipur/fabhotel-dream-stay-ustltyay.html,https://www.instagram.com/fabhotels,,https://www.linkedin.com/company/fabhotels-com/,https://youtube.com/@fabhotelsindia,
145,Fabhotel Bunglow 16,Hotel,"Tha, Rajapark, Sector 5, Jawahar Nagar, Jaipur, Rajasthan 302004, India",Jaipur,070424 24242,,,,,,4.3,6,"₹1,133",Hotel,https://www.fabhotels.com/hotels-in-jaipur/fabhotel-bunglow-16-uhafmupr.html?utm_source=GMB&utm_medium=organic&utm_campaign=GMB_Traffic,https://www.instagram.com/fabhotels,,https://www.linkedin.com/company/fabhotels-com/,https://youtube.com/@fabhotelsindia,
146,Fabhotel Pink Cozzy,Hotel,"755, Tikkiwalo Ka Rasta, Ajmeri Gate, Chandpole Bazar, Chandpole, Jalupura, Jaipur, Rajasthan 302001, India",Jaipur,070424 24242,,,,,,4,30,"₹1,134",Hotel,https://www.fabhotels.com/hotels-in-jaipur/fabhotel-pink-cozzy-chcueril.html,,,,,
147,Fabhotel Jbs Heritage,Hotel,"Plot No, 2, Tonk Rd, Chokhi Dhani, Sitapura, Jaipur, Rajasthan 302029, India",Jaipur,070424 24242,,,,,,4.1,102,"₹1,134",Hotel,https://www.fabhotels.com/hotels-in-jaipur/fabhotel-jbs-heritage-kavtayuf.html,https://www.instagram.com/fabhotels,,https://www.linkedin.com/company/fabhotels-com/,https://youtube.com/@fabhotelsindia,
148,Fabhotel Tipsyy Inn Suites,Hotel,"A-6, Dhadho Ka Bagh, Fateh Tibba, Adarsh Nagar, Jaipur, Rajasthan 302004, India",Jaipur,070424 24242,,,,,,3.7,342,"₹1,134",Hotel,https://www.fabhotels.com/hotels-in-jaipur/fabhotel-tipsyy-inn-suites-afveeejc.html?utm_source=GMB&utm_medium=organic&utm_campaign=GMB_Traffic,https://www.instagram.com/fabhotels,,https://www.linkedin.com/company/fabhotels-com/,https://youtube.com/@fabhotelsindia,
149,Fabhotel Tejasvi - Near Birla Mandir,Hotel,"Sundar Nagar, A-94, Hotel Tejasvi, 200 Feet, Ajmer Rd, Patrakar Colony, Vardhman Nagar, Karni Vihar, Jaipur, Rajasthan 302019, India",Jaipur,070424 24242,,,,,,5,1,"₹1,134",Hotel,https://www.fabhotels.com/hotels-in-jaipur/fabhotel-tejasvi-udprjnrm.html,https://www.instagram.com/fabhotels,,https://www.linkedin.com/company/fabhotels-com/,https://youtube.com/@fabhotelsindia,
150,Fabhotel Tordi Haveli,Hotel,"D-6/37, Chitrakoot Marg, Akruti Apartments, Chitrakoot, Jaipur, Rajasthan 302021, India",Jaipur,070424 24242,,,,,,3.4,467,"₹1,134",Hotel,https://www.fabhotels.com/hotels-in-jaipur/fabhotel-tordi-haveli-yxfdtbat.html,https://www.instagram.com/fabhotels,,https://www.linkedin.com/company/fabhotels-com/,https://youtube.com/@fabhotelsindia,
151,Fabhotel Palak Palace,Luxury Hotel,"Kanakpura Rd, Gokulpura, Jaipur, Rajasthan 302012, India",Jaipur,070424 24242,,,,,,4.8,38,"₹1,134",Hotel,,,,,,
152,"Fabhotel Moon Stone, Near Jawahar Circle - World Trade Park",Hotel,"Jawahar Lal Nehru Marg, D-Block, Malviya Nagar, Jaipur, Rajasthan 302017, India",Jaipur,0141 272 8044,,,,,,4.6,87900,"₹1,134",Establishment,http://www.wtpjaipur.com/,,,,,
153,Townhouse Sindhi Camp,Hotel,"Shopping Centre, behind Doodh Mandi, Subash Nagar, Shastri Nagar, Jaipur, Rajasthan 302016, India",Jaipur,0124 433 0599,,,,,,3.6,1003,"₹1,134",Hotel,https://www.oyorooms.com/42508/,https://instagram.com/oyorooms/,https://www.facebook.com/oyorooms,https://www.linkedin.com/company/oyo-rooms/jobs/,https://www.youtube.com/channel/UC1b6tyXZTHdIZ5vmgoAqn9w,https://twitter.com/oyorooms
154,Hotel O Gd Palace,Luxury Hotel,"Plot No 24, near johari marraige garden, Luvkush Nagar, Manyawas, Mansarovar, Jaipur, Rajasthan 302020, India",Jaipur,0124 433 0567,,,,,,3.8,173,"₹1,106",Hotel,https://www.oyorooms.com/82850/,https://instagram.com/oyorooms/,https://www.facebook.com/oyorooms,https://www.linkedin.com/company/oyo-rooms/jobs/,https://www.youtube.com/channel/UC1b6tyXZTHdIZ5vmgoAqn9w,https://twitter.com/oyorooms
155,Collection O Shayam Nagar Metro Station Jaipur,Hotel,"31, Govind Marg, Nakshtra Villa Rail Nagar, Devi Nagar, Shyam Nagar, Jaipur, Rajasthan 302019, India",Jaipur,0124 433 0567,,,,,,3.3,939,"₹1,141",Hotel,https://www.oyorooms.com/104618/,https://instagram.com/oyorooms/,https://www.facebook.com/oyorooms,https://www.linkedin.com/company/oyo-rooms/jobs/,https://www.youtube.com/channel/UC1b6tyXZTHdIZ5vmgoAqn9w,https://twitter.com/oyorooms
156,Fabhotel Apex Intercontinental - Nr Pink Square Mall,Hotel,"Shop No-689, Sewa Sadan Marg, near Baraf Khana, Frontier Colony, Adarsh Nagar, Jaipur, Rajasthan 302004, India",Jaipur,070424 24242,+91-7042424242,,,,,3.5,726,"₹1,145",Hotel,https://www.fabhotels.com/hotels-in-jaipur/fabhotel-apex-intercontinental.html?utm_source=GMB&utm_medium=organic&utm_campaign=GMB_Traffic,https://www.instagram.com/fabhotels,,https://www.linkedin.com/company/fabhotels-com/,https://youtube.com/@fabhotelsindia,
